user_id,diet_type,product_name,PROD_CAT,predicted_risk,safety_score,health_score,recommendation_score
User_7,Vegan,Product_2918,Grains,not_serious,0.9,0.6814145146904139,0.8125658058761656
User_7,Vegan,Product_1795,Beverages,undecided,0.6,0.7004193493195354,0.6401677397278142
User_7,Vegan,Product_2367,Seafood,serious,0.3,0.8515977422930385,0.5206390969172154
User_8,Vegan,Product_886,Processed,serious,0.3,0.778030402898407,0.4912121611593628
User_8,Vegan,Product_865,Grains,serious,0.3,0.9149235157044231,0.5459694062817693
User_8,Vegan,Product_1269,Seafood,not_serious,0.9,0.6950342817299248,0.81801371269197
User_8,Vegan,Product_933,Vegetables,serious,0.3,0.7636797539376585,0.4854719015750634
User_8,Vegan,Product_686,Grains,undecided,0.6,0.6169852182557709,0.6067940873023083
User_9,Regular,Product_464,Spices,serious,0.3,0.538655774179237,0.3954623096716948
User_9,Regular,Product_1172,Vegetables,undecided,0.6,0.6461432445486638,0.6184572978194656
User_9,Regular,Product_2069,Nuts,undecided,0.6,0.8624238159081159,0.7049695263632464
User_9,Regular,Product_63,Spices,serious,0.3,0.5644188961385522,0.4057675584554209
User_9,Regular,Product_1247,Dairy,not_serious,0.9,0.6563569394050348,0.802542775762014
User_10,Vegan,Product_724,Vegetables,undecided,0.6,0.8885754787674864,0.7154301915069946
User_10,Vegan,Product_2293,Grains,serious,0.3,0.9581340840130892,0.5632536336052356
User_10,Vegan,Product_1660,Spices,serious,0.3,0.6614539325109542,0.44458157300438167
User_10,Vegan,Product_47,Meat,not_serious,0.9,0.6102894971106586,0.7841157988442635
User_10,Vegan,Product_1894,Beverages,not_serious,0.9,0.7531330209877336,0.8412532083950934
User_11,Vegan,Product_2024,Processed,not_serious,0.9,0.6162977113660013,0.7865190845464005
User_11,Vegan,Product_2729,Spices,serious,0.3,0.8233382043255039,0.5093352817302015
User_11,Vegan,Product_1107,Processed,not_serious,0.9,0.5641198280231319,0.7656479312092528
User_11,Vegan,Product_718,Seafood,undecided,0.6,0.5086023168633379,0.5634409267453352
User_11,Vegan,Product_932,Grains,serious,0.3,0.5211932568981712,0.3884773027592685
User_12,Keto,Product_1621,Processed,serious,0.3,0.9221491162924695,0.5488596465169878
User_12,Keto,Product_2918,Grains,not_serious,0.9,0.6814145146904139,0.8125658058761656
User_12,Keto,Product_2227,Seafood,not_serious,0.9,0.5694335323593163,0.7677734129437266
User_12,Keto,Product_1644,Meat,undecided,0.6,0.6575507976080122,0.6230203190432049
User_12,Keto,Product_932,Grains,serious,0.3,0.5211932568981712,0.3884773027592685
User_13,Regular,Product_2272,Processed,not_serious,0.9,0.6562795356776392,0.8025118142710557
User_13,Regular,Product_2609,Fruits,undecided,0.6,0.697200369226279,0.6388801476905116
User_13,Regular,Product_676,Meat,serious,0.3,0.6125222195033295,0.42500888780133184
User_13,Regular,Product_2992,Vegetables,undecided,0.6,0.9175421139716383,0.7270168455886553
User_13,Regular,Product_1085,Dairy,serious,0.3,0.5929223263644912,0.41716893054579646
User_14,Regular,Product_2114,Dairy,undecided,0.6,0.8202359798579406,0.6880943919431762
User_14,Regular,Product_2558,Spices,undecided,0.6,0.6278374592289557,0.6111349836915823
User_14,Regular,Product_976,Meat,undecided,0.6,0.7226313614059668,0.6490525445623867
User_14,Regular,Product_1289,Grains,not_serious,0.9,0.749642904887957,0.8398571619551829
User_14,Regular,Product_2860,Dairy,undecided,0.6,0.7716749090220403,0.6686699636088161
User_15,Regular,Product_2788,Dairy,undecided,0.6,0.7345345080189001,0.65381380320756
User_15,Regular,Product_1796,Fruits,undecided,0.6,0.5024404334465766,0.5609761733786307
User_15,Regular,Product_913,Nuts,serious,0.3,0.6619153309363444,0.44476613237453777
User_15,Regular,Product_1884,Fruits,not_serious,0.9,0.8026666104474101,0.8610666441789641
User_15,Regular,Product_2030,Nuts,undecided,0.6,0.7993936364872603,0.6797574545949041
User_16,Vegan,Product_1189,Seafood,undecided,0.6,0.5589449361607177,0.583577974464287
User_16,Vegan,Product_646,Spices,not_serious,0.9,0.7784981780138798,0.851399271205552
User_16,Vegan,Product_47,Meat,not_serious,0.9,0.6102894971106586,0.7841157988442635
User_16,Vegan,Product_2860,Dairy,undecided,0.6,0.7716749090220403,0.6686699636088161
User_16,Vegan,Product_913,Nuts,serious,0.3,0.6619153309363444,0.44476613237453777
User_17,Vegetarian,Product_906,Beverages,serious,0.3,0.5962606602123732,0.4185042640849493
User_17,Vegetarian,Product_543,Spices,not_serious,0.9,0.5179648446075533,0.7471859378430213
User_17,Vegetarian,Product_1006,Seafood,not_serious,0.9,0.5622529881860308,0.7649011952744124
User_17,Vegetarian,Product_341,Beverages,not_serious,0.9,0.8450841288224806,0.8780336515289924
User_17,Vegetarian,Product_201,Vegetables,not_serious,0.9,0.5547038686559206,0.7618815474623682
User_18,Vegan,Product_2227,Seafood,not_serious,0.9,0.5694335323593163,0.7677734129437266
User_18,Vegan,Product_1200,Beverages,not_serious,0.9,0.9870089378378948,0.934803575135158
User_18,Vegan,Product_1339,Fruits,undecided,0.6,0.8099012229110534,0.6839604891644213
User_18,Vegan,Product_72,Fruits,serious,0.3,0.9657568689124121,0.5663027475649649
User_18,Vegan,Product_728,Fruits,serious,0.3,0.9989365161191948,0.5795746064476779
User_19,Vegetarian,Product_693,Beverages,not_serious,0.9,0.851305389033649,0.8805221556134597
User_19,Vegetarian,Product_1796,Fruits,undecided,0.6,0.5024404334465766,0.5609761733786307
User_19,Vegetarian,Product_1984,Seafood,undecided,0.6,0.5072398491767839,0.5628959396707136
User_19,Vegetarian,Product_218,Fruits,not_serious,0.9,0.5329980999790366,0.7531992399916146
User_19,Vegetarian,Product_2692,Vegetables,undecided,0.6,0.580040629677439,0.5920162518709756
User_20,Keto,Product_2102,Processed,undecided,0.6,0.9118708054068525,0.724748322162741
User_20,Keto,Product_2942,Processed,not_serious,0.9,0.7958544262622538,0.8583417705049016
User_20,Keto,Product_740,Meat,serious,0.3,0.5848549155970968,0.4139419662388387
User_20,Keto,Product_784,Nuts,not_serious,0.9,0.8459337636709129,0.8783735054683652
User_20,Keto,Product_1142,Seafood,serious,0.3,0.904183876148817,0.5416735504595268
User_21,Keto,Product_601,Grains,not_serious,0.9,0.5475585317708038,0.7590234127083215
User_21,Keto,Product_874,Vegetables,not_serious,0.9,0.9942466946416637,0.9376986778566656
User_21,Keto,Product_291,Dairy,not_serious,0.9,0.5505217935700092,0.7602087174280037
User_21,Keto,Product_2692,Vegetables,undecided,0.6,0.580040629677439,0.5920162518709756
User_21,Keto,Product_1909,Meat,serious,0.3,0.5645287635596918,0.40581150542387673
User_22,Regular,Product_253,Nuts,undecided,0.6,0.6383640386582916,0.6153456154633166
User_22,Regular,Product_877,Seafood,serious,0.3,0.978274607054449,0.5713098428217795
User_22,Regular,Product_350,Processed,not_serious,0.9,0.9096746767702077,0.9038698707080832
User_22,Regular,Product_522,Meat,serious,0.3,0.5960610234889618,0.41842440939558473
User_22,Regular,Product_2252,Spices,not_serious,0.9,0.9075646139822898,0.903025845592916
User_23,Regular,Product_2177,Vegetables,not_serious,0.9,0.8494246420678171,0.8797698568271268
User_23,Regular,Product_1701,Meat,not_serious,0.9,0.821509777412682,0.868603910965073
User_23,Regular,Product_1583,Seafood,not_serious,0.9,0.7431771460246184,0.8372708584098474
User_23,Regular,Product_2700,Processed,not_serious,0.9,0.9421343503803756,0.9168537401521504
User_23,Regular,Product_1959,Nuts,undecided,0.6,0.5275880637839212,0.5710352255135684
User_24,Regular,Product_1816,Seafood,not_serious,0.9,0.6562568513723668,0.8025027405489468
User_24,Regular,Product_182,Vegetables,not_serious,0.9,0.9323385804079911,0.9129354321631965
User_24,Regular,Product_2473,Vegetables,serious,0.3,0.7333962515512117,0.4733585006204847
User_24,Regular,Product_675,Dairy,serious,0.3,0.7158119750140447,0.4663247900056179
User_24,Regular,Product_2202,Seafood,not_serious,0.9,0.5275145785216903,0.7510058314086762
User_25,Regular,Product_334,Spices,undecided,0.6,0.5828503719035224,0.593140148761409
User_25,Regular,Product_328,Vegetables,serious,0.3,0.6733016935533185,0.4493206774213274
User_25,Regular,Product_281,Grains,not_serious,0.9,0.5987920137891524,0.7795168055156609
User_25,Regular,Product_2843,Seafood,serious,0.3,0.6050120677122868,0.4220048270849147
User_25,Regular,Product_522,Meat,serious,0.3,0.5960610234889618,0.41842440939558473
User_26,Regular,Product_24,Beverages,serious,0.3,0.7272447194684084,0.47089788778736336
User_26,Regular,Product_639,Nuts,undecided,0.6,0.6179947084969538,0.6071978833987816
User_26,Regular,Product_2491,Vegetables,not_serious,0.9,0.7206221697560281,0.8282488679024114
User_26,Regular,Product_1128,Nuts,serious,0.3,0.6514681218945324,0.44058724875781297
User_26,Regular,Product_623,Beverages,serious,0.3,0.8806966778836918,0.5322786711534767
User_27,Keto,Product_1435,Beverages,undecided,0.6,0.5861145546762137,0.5944458218704854
User_27,Keto,Product_1160,Beverages,serious,0.3,0.5546831999294177,0.4018732799717671
User_27,Keto,Product_1640,Fruits,not_serious,0.9,0.69668979105815,0.81867591642326
User_27,Keto,Product_2170,Dairy,not_serious,0.9,0.5069858736952497,0.7427943494781
User_27,Keto,Product_2820,Nuts,undecided,0.6,0.5873838540698771,0.5949535416279509
User_28,Regular,Product_1626,Spices,serious,0.3,0.9527765556968792,0.5611106222787516
User_28,Regular,Product_245,Nuts,undecided,0.6,0.7453838969644526,0.658153558785781
User_28,Regular,Product_2830,Fruits,serious,0.3,0.7654303782753386,0.4861721513101354
User_28,Regular,Product_1453,Spices,serious,0.3,0.9602598295611338,0.5641039318244535
User_28,Regular,Product_1247,Dairy,not_serious,0.9,0.6563569394050348,0.802542775762014
User_29,Regular,Product_2740,Processed,serious,0.3,0.8431783537135329,0.5172713414854131
User_29,Regular,Product_2576,Seafood,serious,0.3,0.5411614498519085,0.3964645799407634
User_29,Regular,Product_2024,Processed,not_serious,0.9,0.6162977113660013,0.7865190845464005
User_29,Regular,Product_2228,Spices,serious,0.3,0.9970857537952029,0.5788343015180812
User_29,Regular,Product_328,Vegetables,serious,0.3,0.6733016935533185,0.4493206774213274
User_30,Regular,Product_2566,Seafood,serious,0.3,0.7275690535390114,0.47102762141560456
User_30,Regular,Product_876,Grains,undecided,0.6,0.6017292029560093,0.6006916811824037
User_30,Regular,Product_76,Beverages,undecided,0.6,0.9601397826062111,0.7440559130424844
User_30,Regular,Product_322,Fruits,undecided,0.6,0.9660539760660976,0.7464215904264391
User_30,Regular,Product_531,Spices,serious,0.3,0.7603908271718807,0.48415633086875226
User_31,Vegan,Product_2558,Spices,undecided,0.6,0.6278374592289557,0.6111349836915823
User_31,Vegan,Product_76,Beverages,undecided,0.6,0.9601397826062111,0.7440559130424844
User_31,Vegan,Product_1790,Meat,serious,0.3,0.692205987452946,0.45688239498117844
User_31,Vegan,Product_1173,Fruits,undecided,0.6,0.5726630416746037,0.5890652166698415
User_31,Vegan,Product_869,Dairy,not_serious,0.9,0.6965118278887654,0.8186047311555062
User_32,Keto,Product_2608,Beverages,not_serious,0.9,0.6893388128939473,0.815735525157579
User_32,Keto,Product_2487,Dairy,undecided,0.6,0.8582042681607529,0.7032817072643012
User_32,Keto,Product_2044,Vegetables,undecided,0.6,0.762023096680436,0.6648092386721745
User_32,Keto,Product_1288,Grains,not_serious,0.9,0.9297601341978838,0.9119040536791536
User_32,Keto,Product_549,Seafood,undecided,0.6,0.7927748041380036,0.6771099216552015
User_33,Vegetarian,Product_768,Nuts,undecided,0.6,0.9916014245206557,0.7566405698082623
User_33,Vegetarian,Product_2609,Fruits,undecided,0.6,0.697200369226279,0.6388801476905116
User_33,Vegetarian,Product_414,Meat,serious,0.3,0.9969584612446762,0.5787833844978705
User_33,Vegetarian,Product_906,Beverages,serious,0.3,0.5962606602123732,0.4185042640849493
User_33,Vegetarian,Product_257,Dairy,not_serious,0.9,0.8777373054825333,0.8910949221930133
User_34,Vegetarian,Product_1485,Fruits,undecided,0.6,0.5731471832760886,0.5892588733104355
User_34,Vegetarian,Product_1378,Grains,undecided,0.6,0.8974765750112146,0.7189906300044858
User_34,Vegetarian,Product_2491,Vegetables,not_serious,0.9,0.7206221697560281,0.8282488679024114
User_34,Vegetarian,Product_1529,Meat,not_serious,0.9,0.5340005960484346,0.7536002384193738
User_34,Vegetarian,Product_1722,Spices,serious,0.3,0.7699290283892011,0.48797161135568046
User_35,Keto,Product_625,Seafood,not_serious,0.9,0.811475947984031,0.8645903791936125
User_35,Keto,Product_1018,Vegetables,not_serious,0.9,0.7331393284697201,0.8332557313878881
User_35,Keto,Product_623,Beverages,serious,0.3,0.8806966778836918,0.5322786711534767
User_35,Keto,Product_154,Beverages,not_serious,0.9,0.8354943045238656,0.8741977218095462
User_35,Keto,Product_705,Fruits,undecided,0.6,0.5234244994256967,0.5693697997702787
User_36,Keto,Product_72,Fruits,serious,0.3,0.9657568689124121,0.5663027475649649
User_36,Keto,Product_2784,Meat,serious,0.3,0.5611693059189177,0.40446772236756706
User_36,Keto,Product_571,Spices,undecided,0.6,0.9593203691393379,0.7437281476557351
User_36,Keto,Product_1439,Fruits,serious,0.3,0.7558858041954848,0.4823543216781939
User_36,Keto,Product_2574,Dairy,undecided,0.6,0.5169765419747567,0.5667906167899027
User_37,Regular,Product_464,Spices,serious,0.3,0.538655774179237,0.3954623096716948
User_37,Regular,Product_1619,Spices,serious,0.3,0.7900520330237637,0.4960208132095055
User_37,Regular,Product_728,Fruits,serious,0.3,0.9989365161191948,0.5795746064476779
User_37,Regular,Product_1349,Vegetables,serious,0.3,0.5269403905426884,0.39077615621707534
User_37,Regular,Product_1947,Grains,serious,0.3,0.5921427532238044,0.41685710128952175
User_38,Vegan,Product_283,Dairy,undecided,0.6,0.8102386162771906,0.6840954465108763
User_38,Vegan,Product_2673,Fruits,not_serious,0.9,0.7119113245086578,0.8247645298034632
User_38,Vegan,Product_328,Vegetables,serious,0.3,0.6733016935533185,0.4493206774213274
User_38,Vegan,Product_2767,Beverages,not_serious,0.9,0.5274024146115139,0.7509609658446056
User_38,Vegan,Product_1200,Beverages,not_serious,0.9,0.9870089378378948,0.934803575135158
User_39,Keto,Product_2653,Fruits,not_serious,0.9,0.6076078642643,0.7830431457057201
User_39,Keto,Product_882,Fruits,undecided,0.6,0.8668373788243444,0.7067349515297378
User_39,Keto,Product_2592,Spices,not_serious,0.9,0.7530263538213441,0.8412105415285377
User_39,Keto,Product_2923,Vegetables,not_serious,0.9,0.8052255331758718,0.8620902132703487
User_39,Keto,Product_645,Seafood,not_serious,0.9,0.9498858532744112,0.9199543413097646
User_40,Regular,Product_2984,Fruits,not_serious,0.9,0.5222889498747378,0.7489155799498952
User_40,Regular,Product_1339,Fruits,undecided,0.6,0.8099012229110534,0.6839604891644213
User_40,Regular,Product_1254,Fruits,not_serious,0.9,0.9288672204212247,0.9115468881684899
User_40,Regular,Product_2469,Meat,undecided,0.6,0.5352963213072319,0.5741185285228928
User_40,Regular,Product_1422,Beverages,serious,0.3,0.8667921037820139,0.5267168415128056
User_41,Regular,Product_2445,Processed,undecided,0.6,0.7132254160123016,0.6452901664049207
User_41,Regular,Product_1183,Grains,undecided,0.6,0.7661481953694814,0.6664592781477926
User_41,Regular,Product_2699,Spices,not_serious,0.9,0.899225451839129,0.8996901807356517
User_41,Regular,Product_623,Beverages,serious,0.3,0.8806966778836918,0.5322786711534767
User_41,Regular,Product_264,Beverages,undecided,0.6,0.9043134234356598,0.7217253693742639
User_42,Keto,Product_2843,Seafood,serious,0.3,0.6050120677122868,0.4220048270849147
User_42,Keto,Product_1676,Beverages,not_serious,0.9,0.8938761131043514,0.8975504452417407
User_42,Keto,Product_1894,Beverages,not_serious,0.9,0.7531330209877336,0.8412532083950934
User_42,Keto,Product_2106,Grains,undecided,0.6,0.7748118567267698,0.6699247426907079
User_42,Keto,Product_1643,Fruits,undecided,0.6,0.9395118763391574,0.735804750535663
User_43,Regular,Product_1459,Vegetables,not_serious,0.9,0.7371240442613394,0.8348496177045358
User_43,Regular,Product_253,Nuts,undecided,0.6,0.6383640386582916,0.6153456154633166
User_43,Regular,Product_414,Meat,serious,0.3,0.9969584612446762,0.5787833844978705
User_43,Regular,Product_196,Seafood,not_serious,0.9,0.9421014977524327,0.9168405991009732
User_43,Regular,Product_2120,Meat,serious,0.3,0.7132842288307171,0.46531369153228685
User_44,Vegetarian,Product_1900,Grains,undecided,0.6,0.5617949930114561,0.5847179972045824
User_44,Vegetarian,Product_2506,Meat,not_serious,0.9,0.6898536133609476,0.8159414453443792
User_44,Vegetarian,Product_44,Spices,serious,0.3,0.7063563908127511,0.46254255632510044
User_44,Vegetarian,Product_2788,Dairy,undecided,0.6,0.7345345080189001,0.65381380320756
User_44,Vegetarian,Product_2060,Nuts,undecided,0.6,0.5201140429747952,0.5680456171899181
User_45,Vegan,Product_1138,Spices,serious,0.3,0.9705518748951629,0.5682207499580652
User_45,Vegan,Product_2405,Beverages,undecided,0.6,0.9985097686441221,0.7594039074576489
User_45,Vegan,Product_438,Meat,serious,0.3,0.6979825682618603,0.45919302730474415
User_45,Vegan,Product_1166,Grains,undecided,0.6,0.5585362913026264,0.5834145165210506
User_45,Vegan,Product_897,Nuts,undecided,0.6,0.7402727410908665,0.6561090964363465
User_46,Vegan,Product_2558,Spices,undecided,0.6,0.6278374592289557,0.6111349836915823
User_46,Vegan,Product_125,Meat,not_serious,0.9,0.9734892546678681,0.9293957018671473
User_46,Vegan,Product_1990,Spices,serious,0.3,0.8187930837672563,0.5075172335069025
User_46,Vegan,Product_2337,Dairy,not_serious,0.9,0.7389826284550851,0.8355930513820341
User_46,Vegan,Product_188,Grains,not_serious,0.9,0.7635862103243851,0.8454344841297541
User_47,Vegetarian,Product_1453,Spices,serious,0.3,0.9602598295611338,0.5641039318244535
User_47,Vegetarian,Product_2863,Grains,serious,0.3,0.6398144413104665,0.4359257765241866
User_47,Vegetarian,Product_434,Spices,serious,0.3,0.8120117898826804,0.5048047159530722
User_47,Vegetarian,Product_2901,Nuts,serious,0.3,0.8974805838030739,0.5389922335212296
User_47,Vegetarian,Product_2566,Seafood,serious,0.3,0.7275690535390114,0.47102762141560456
User_48,Vegan,Product_2883,Vegetables,undecided,0.6,0.9941099023091546,0.7576439609236618
User_48,Vegan,Product_2390,Beverages,undecided,0.6,0.7799219410970262,0.6719687764388105
User_48,Vegan,Product_341,Beverages,not_serious,0.9,0.8450841288224806,0.8780336515289924
User_48,Vegan,Product_394,Spices,not_serious,0.9,0.93943810835741,0.915775243342964
User_48,Vegan,Product_1802,Grains,undecided,0.6,0.6525181324248427,0.6210072529699371
User_49,Vegan,Product_645,Seafood,not_serious,0.9,0.9498858532744112,0.9199543413097646
User_49,Vegan,Product_1989,Processed,undecided,0.6,0.7826820751866548,0.6730728300746619
User_49,Vegan,Product_1082,Dairy,not_serious,0.9,0.7043007981445374,0.8217203192578151
User_49,Vegan,Product_1581,Grains,not_serious,0.9,0.8987201489597987,0.8994880595839195
User_49,Vegan,Product_549,Seafood,undecided,0.6,0.7927748041380036,0.6771099216552015
User_50,Vegetarian,Product_1913,Fruits,serious,0.3,0.9321861920822407,0.5528744768328964
User_50,Vegetarian,Product_2202,Seafood,not_serious,0.9,0.5275145785216903,0.7510058314086762
User_50,Vegetarian,Product_2992,Vegetables,undecided,0.6,0.9175421139716383,0.7270168455886553
User_50,Vegetarian,Product_183,Vegetables,undecided,0.6,0.9232259723100831,0.7292903889240332
User_50,Vegetarian,Product_291,Dairy,not_serious,0.9,0.5505217935700092,0.7602087174280037
User_51,Vegetarian,Product_2016,Vegetables,not_serious,0.9,0.5404946251998892,0.7561978500799558
User_51,Vegetarian,Product_1006,Seafood,not_serious,0.9,0.5622529881860308,0.7649011952744124
User_51,Vegetarian,Product_933,Vegetables,serious,0.3,0.7636797539376585,0.4854719015750634
User_51,Vegetarian,Product_623,Beverages,serious,0.3,0.8806966778836918,0.5322786711534767
User_51,Vegetarian,Product_291,Dairy,not_serious,0.9,0.5505217935700092,0.7602087174280037
User_52,Vegetarian,Product_2495,Spices,serious,0.3,0.7163465644892917,0.4665386257957167
User_52,Vegetarian,Product_1037,Beverages,serious,0.3,0.907425113794403,0.5429700455177613
User_52,Vegetarian,Product_2638,Vegetables,serious,0.3,0.6630240786833578,0.44520963147334314
User_52,Vegetarian,Product_2502,Vegetables,undecided,0.6,0.7169607272688711,0.6467842909075484
User_52,Vegetarian,Product_933,Vegetables,serious,0.3,0.7636797539376585,0.4854719015750634
User_53,Vegetarian,Product_1246,Meat,undecided,0.6,0.8383274018516181,0.6953309607406473
User_53,Vegetarian,Product_675,Dairy,serious,0.3,0.7158119750140447,0.4663247900056179
User_53,Vegetarian,Product_630,Dairy,not_serious,0.9,0.5877296917098822,0.775091876683953
User_53,Vegetarian,Product_2464,Processed,not_serious,0.9,0.8103953619263242,0.8641581447705298
User_53,Vegetarian,Product_1707,Spices,serious,0.3,0.7466579112455188,0.47866316449820756
User_54,Vegetarian,Product_358,Grains,serious,0.3,0.6020494518811927,0.4208197807524771
User_54,Vegetarian,Product_1727,Grains,serious,0.3,0.8902761002488608,0.5361104400995443
User_54,Vegetarian,Product_2342,Spices,serious,0.3,0.9229652790835254,0.5491861116334102
User_54,Vegetarian,Product_26,Spices,serious,0.3,0.9602682125304882,0.5641072850121953
User_54,Vegetarian,Product_1183,Grains,undecided,0.6,0.7661481953694814,0.6664592781477926
User_55,Vegan,Product_1189,Seafood,undecided,0.6,0.5589449361607177,0.583577974464287
User_55,Vegan,Product_873,Vegetables,undecided,0.6,0.902103999322883,0.7208415997291532
User_55,Vegan,Product_2609,Fruits,undecided,0.6,0.697200369226279,0.6388801476905116
User_55,Vegan,Product_2631,Seafood,undecided,0.6,0.9897999036889384,0.7559199614755754
User_55,Vegan,Product_201,Vegetables,not_serious,0.9,0.5547038686559206,0.7618815474623682
User_56,Vegetarian,Product_865,Grains,serious,0.3,0.9149235157044231,0.5459694062817693
User_56,Vegetarian,Product_1671,Fruits,undecided,0.6,0.744177554839804,0.6576710219359216
User_56,Vegetarian,Product_1368,Vegetables,undecided,0.6,0.7548127045390599,0.6619250818156239
User_56,Vegetarian,Product_1385,Meat,not_serious,0.9,0.9867292195567201,0.9346916878226881
User_56,Vegetarian,Product_429,Fruits,undecided,0.6,0.6927179160782109,0.6370871664312843
User_57,Vegan,Product_1847,Beverages,undecided,0.6,0.6914243489126564,0.6365697395650625
User_57,Vegan,Product_1597,Beverages,serious,0.3,0.7781309237499805,0.49125236949999224
User_57,Vegan,Product_729,Grains,undecided,0.6,0.9751511677741793,0.7500604671096718
User_57,Vegan,Product_1534,Processed,undecided,0.6,0.5572128795751567,0.5828851518300627
User_57,Vegan,Product_1512,Grains,not_serious,0.9,0.9516384745363051,0.9206553898145221
User_58,Keto,Product_2203,Grains,serious,0.3,0.6846740605192536,0.45386962420770144
User_58,Keto,Product_1638,Processed,undecided,0.6,0.5644016225867011,0.5857606490346805
User_58,Keto,Product_2095,Vegetables,not_serious,0.9,0.5736417698222551,0.7694567079289021
User_58,Keto,Product_1029,Dairy,serious,0.3,0.7599052227370673,0.4839620890948269
User_58,Keto,Product_185,Fruits,undecided,0.6,0.780543460753301,0.6722173843013204
User_59,Vegetarian,Product_2375,Beverages,undecided,0.6,0.9945424265103352,0.7578169706041341
User_59,Vegetarian,Product_1128,Nuts,serious,0.3,0.6514681218945324,0.44058724875781297
User_59,Vegetarian,Product_2860,Dairy,undecided,0.6,0.7716749090220403,0.6686699636088161
User_59,Vegetarian,Product_410,Grains,undecided,0.6,0.8309557815010995,0.6923823126004398
User_59,Vegetarian,Product_1534,Processed,undecided,0.6,0.5572128795751567,0.5828851518300627
User_60,Vegan,Product_1289,Grains,not_serious,0.9,0.749642904887957,0.8398571619551829
User_60,Vegan,Product_1233,Nuts,serious,0.3,0.6775740660263532,0.4510296264105413
User_60,Vegan,Product_1029,Dairy,serious,0.3,0.7599052227370673,0.4839620890948269
User_60,Vegan,Product_1107,Processed,not_serious,0.9,0.5641198280231319,0.7656479312092528
User_60,Vegan,Product_191,Processed,undecided,0.6,0.7499232623792329,0.6599693049516931
User_61,Regular,Product_522,Meat,serious,0.3,0.5960610234889618,0.41842440939558473
User_61,Regular,Product_2699,Spices,not_serious,0.9,0.899225451839129,0.8996901807356517
User_61,Regular,Product_1990,Spices,serious,0.3,0.8187930837672563,0.5075172335069025
